2016 Federal Election Polling Places [Event:20499 Phase:FinalResults Generated:2017-05-11T17:36:58 Cycle:a45ea4bc-bff6-48cb-94c5-1bbaae0c7c0d Created:2017-05-11T17:29:15 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.5.84.43192],,,,,,,,,,,,,,
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
QLD,252,Dickson,31435,1,Kallangur East (Dickson),Kallangur Community Centre,1480 Anzac Ave,,,KALLANGUR,QLD,4503,-27.2487,153
QLD,252,Dickson,5486,1,Kallangur West (Dickson),Kruger Hall,Penson Park,Ann St,,KALLANGUR,QLD,4503,-27.2461324,152.9904998
QLD,252,Dickson,5489,1,Kurwongbah,Kurwongbah State School,Eacham St,,,PETRIE,QLD,4502,-27.2554,152.97
QLD,252,Dickson,5490,1,Lawnton,Lawnton Community Centre,Cnr Todds Rd and Ellis St,,,LAWNTON,QLD,4501,-27.2824858,152.976948
QLD,252,Dickson,6517,1,Mount Nebo,Mount Nebo State School,Mount Nebo Rd,,,MOUNT NEBO,QLD,4563,-27.3965,152.784
QLD,252,Dickson,11998,1,Murrumba Downs (Dickson),Undurba Primary School,59 Ogg Rd,,,MURRUMBA DOWNS,QLD,4503,-27.26268,153.00766
QLD,252,Dickson,64727,5,North Lakes DICKSON PPVC,North Lakes Central,101/53 Endeavour Blvd,,,NORTH LAKES,QLD,4509,,
QLD,252,Dickson,5506,1,Petrie,North Pine School Of Arts,Anzac Ave,,,PETRIE,QLD,4502,-27.2695,152.978
QLD,252,Dickson,6522,1,Samford,Samford Community Centre,23 School Rd,,,SAMFORD VILLAGE,QLD,4520,-27.3760737,152.8806782
QLD,252,Dickson,63123,1,Samford Central,Farmers Hall,Main St,,,SAMFORD,QLD,4520,-27.3694997,152.8875178
QLD,252,Dickson,60356,5,Samford DICKSON PPVC,Samford State School,School Rd,,,SAMFORD VILLAGE,QLD,4520,-27.3761309,152.8812951
QLD,252,Dickson,32609,2,Special Hospital Team 1,Multiple sites,,,,,QLD,,,
QLD,252,Dickson,5509,1,Strathpine,Pine Rivers High School,535 Gympie Rd,,,STRATHPINE,QLD,4500,-27.2964,152.989
QLD,252,Dickson,46594,5,Strathpine DICKSON PPVC,429 Gympie Rd,,,,STRATHPINE,QLD,4500,-27.3027867,152.9893958
QLD,252,Dickson,5511,1,Strathpine West,Strathpine West State School,Garbala Dr,,,STRATHPINE,QLD,4500,-27.3065,152.97
QLD,252,Dickson,32542,1,Warner,Genesis College,10 Youngs Crossing Rd,,,WARNER,QLD,4500,-27.2883,152.953
QLD,159,Fadden,6253,1,Alberton,St Peter's Lutheran Church Hall,187 Alberton Rd,,,ALBERTON,QLD,4207,-27.7032402,153.2566702
QLD,159,Fadden,31650,1,Arundel,Arundel State School,185 Napper Rd,,,ARUNDEL,QLD,4214,-27.9443,153.364
QLD,159,Fadden,32499,1,Arundel East,Presbyterian Church,132 Allied Dr,,,ARUNDEL,QLD,4214,-27.938693,153.386011
QLD,159,Fadden,37405,1,Ashmore (Fadden),Ashmore State School,92-122 Currumburra Rd,,,ASHMORE,QLD,4214,-27.9888,153.381
QLD,159,Fadden,37412,1,Ashmore West (Fadden),Trinity Lutheran Primary School,Cnr Cotlew St & Southport-Nerang Rd,,,ASHMORE,QLD,4214,-27.985,153.376
QLD,159,Fadden,58754,5,Beenleigh FADDEN PPVC,Intercity Circuit Commercial Premises,Unit 1 Intercity Circuit,,,BEENLEIGH,QLD,4207,-27.71654,153.2060459
QLD,159,Fadden,6260,1,Biggera Waters,Biggera Waters State School,2 Morala Ave,,,BIGGERA WATERS,QLD,4216,-27.9274694,153.3969927
QLD,159,Fadden,65480,5,BLV Fadden PPVC,BLV Fadden,"Shop 5001, Level 4",Robina Town Centre,Robina Town Centre Dr,ROBINA,QLD,4226,-28.0799734,153.3879433
QLD,159,Fadden,14205,1,Brisbane City (Fadden),Primary Industries Building,80 Ann Street,,,BRISBANE,QLD,4000,-27.4688591,153.0225778
QLD,159,Fadden,6281,1,Canowindra (Fadden),Ormeau State School,29 Mirambeena Dr,,,PIMPAMA,QLD,4209,-27.8005,153.276
QLD,159,Fadden,6264,1,Coombabah,Coombabah State School,164-172 Oxley Dr,,,COOMBABAH,QLD,4216,-27.8942,153.388
QLD,159,Fadden,32519,1,Coombabah South,Coombabah High School,550 Pine Ridge Rd,,,COOMBABAH,QLD,4216,-27.92431,153.37785
QLD,159,Fadden,6265,1,Coomera,Coomera State School,Dreamworld Pkwy,,,COOMERA,QLD,4209,-27.8675337,153.3168697
QLD,159,Fadden,58876,1,Coomera North,Coomera Rivers State School,81-87 Finnegan Way,,,COOMERA,QLD,4209,-27.845603,153.3275557
QLD,159,Fadden,30150,5,Divisional Office (PREPOLL),Divisional Office,"Shop 5001, Level 4",Robina Town Centre,Robina Town Centre Dr,ROBINA,QLD,4226,-27.96987,153.416641
QLD,159,Fadden,6268,1,Harley Park,Labrador Memorial Senior Citizens Centre,370 Marine Pde,,,LABRADOR,QLD,4215,-27.9407,153.407
QLD,159,Fadden,6269,1,Helensvale,Helensvale State School,8 Lindfield Rd,,,HELENSVALE,QLD,4210,-27.9156,153.329
QLD,159,Fadden,31651,1,Helensvale North,Helensvale High School,243 Discovery Dr,,,HELENSVALE,QLD,4210,-27.8968,153.326
QLD,159,Fadden,6271,1,Hope Island,Banksia Park Hall,27 Crescent Ave,,,HOPE ISLAND,QLD,4212,-27.8733,153.376
QLD,159,Fadden,11456,1,Jacobs Well,Jacobs Well Community Centre,27 Bay Dr,,,JACOBS WELL,QLD,4208,-27.7795566,153.3636904
QLD,159,Fadden,6274,1,Labrador,Labrador State School,Imperial Pde,,,LABRADOR,QLD,4215,-27.9430429,153.4014237
QLD,159,Fadden,46386,1,Musgrave Hill (Fadden),Southport State High School,75 Smith St,,,SOUTHPORT,QLD,4215,-27.9607842,153.4012842
QLD,159,Fadden,6091,1,Nerang (Fadden),Nerang Bicentennial Community Centre,833 Southport-Nerang Rd,,,NERANG,QLD,4211,-27.9847949,153.3387244
QLD,159,Fadden,58495,1,Ormeau,Ormeau Woods High School,148 Goldmine Rd,,,ORMEAU,QLD,4208,-27.77056,153.26408
QLD,159,Fadden,6282,1,Oxenford (Fadden),Oxenford State School,90 Michigan Dr,,,OXENFORD,QLD,4210,-27.8996439,153.3039093
QLD,159,Fadden,47743,5,Oxenford FADDEN PPVC,Exit 57 Shopping Centre,"Shop 2B, 160 Old Pacific Hwy",,,OXENFORD,QLD,4210,-27.8866151,153.3130234
QLD,159,Fadden,33989,1,Pacific Pines (Fadden),Pacific Pines High School,Santa Isobel Blvd,,,PACIFIC PINES,QLD,4211,-27.9413937,153.3179426
QLD,159,Fadden,12001,1,Paradise Point,Paradise Point Community Centre,Community Lane,,,PARADISE POINT,QLD,4216,-27.8860082,153.393935
QLD,159,Fadden,65575,5,Robina FADDEN PPVC,Robina Super Centre,86 Robina Town Centre Dr,,,ROBINA,QLD,4226,,
QLD,159,Fadden,12003,1,Runaway Bay,Runaway Bay Community Centre,Lae Dr,,,RUNAWAY BAY,QLD,4216,-27.9111162,153.400104
QLD,159,Fadden,46721,5,Runaway Bay FADDEN PPVC,Runaway Bay Shopping Village,"Shop FS08B, 10-12 Lae Dr",,,RUNAWAY BAY,QLD,4216,-27.9125573,153.3998358
QLD,159,Fadden,58720,5,Southport FADDEN PPVC,"Level 10, Australia Fair",42 Marine Parade,,,SOUTHPORT,QLD,4215,-27.968501,153.41483
QLD,159,Fadden,32844,2,Special Hospital Team 1,Multiple sites,,,,,QLD,,,
QLD,159,Fadden,32845,2,Special Hospital Team 2,Multiple sites,,,,,QLD,,,
QLD,159,Fadden,55505,1,Studio Village (Fadden),Gaven State School,Univeral St,,,OXENFORD,QLD,4210,-27.9195159,153.3052826
QLD,159,Fadden,6297,1,Woongoolba,Woongoolba State School,1219 Stapylton-Jacobs Well Rd,,,WOONGOOLBA,QLD,4207,-27.7451131,153.3195519
QLD,160,Fairfax,5415,1,Bli Bli,Bli Bli State School,12-38 School Rd,,,BLI BLI,QLD,4560,-26.6151,153.032
QLD,160,Fairfax,65416,5,BLV Fairfax PPVC,BLV Fairfax,Christawood Corporate Centre,54 Baden Powell St,,MAROOCHYDORE,QLD,4558,-26.6522454,153.0870858
QLD,160,Fairfax,14208,1,Brisbane City (Fairfax),Primary Industries Building,80 Ann Street,,,BRISBANE,QLD,4000,-27.4688591,153.0225778
QLD,160,Fairfax,5417,1,Buderim,St Mark's Anglican Church Hall,7 Main St,,,BUDERIM,QLD,4556,-26.685,153.053
QLD,160,Fairfax,32554,1,Buderim East,Gumnuts Childcare Centre,58-60 Buderim Pines Dr,,,BUDERIM,QLD,4556,-26.6889,153.085
QLD,160,Fairfax,32549,1,Buderim Immanuel,Immanuel Lutheran College,126 Wises Rd,,,BUDERIM,QLD,4556,-26.6725,153.081
QLD,160,Fairfax,33108,1,Buderim North,Lakeshore Community Church of Christ,North Buderim Blvd,,,BUDERIM,QLD,4556,-26.6662,153.064
QLD,160,Fairfax,47692,5,Buderim PPVC,St Marks Anglican Church Hall,Main St,,,BUDERIM,QLD,4556,-26.6838729,153.0555475
QLD,160,Fairfax,33103,1,Buderim West,Eden Lea Retirement Village,10 Townsend Rd,,,BUDERIM,QLD,4556,-26.6905,153.043
QLD,160,Fairfax,5419,1,Burnside,Sunshine Coast PCYC,10 Youth Ave,,,BURNSIDE,QLD,4560,-26.6338,152.952
QLD,160,Fairfax,5421,1,Coolum Beach,Coolum State School,School Road,,,COOLUM BEACH,QLD,4573,-26.5343,153.077
QLD,160,Fairfax,33085,1,Coolum Beach North,Coolum Beach Uniting Church Hall,22 Elizabeth St,,,COOLUM BEACH,QLD,4573,-26.5286,153.089
QLD,160,Fairfax,32753,5,Coolum Beach PPVC,Coolum Community Centre,Jack Morgan Park St,,,COOLUM BEACH,QLD,4573,-26.5286565,153.0877724
QLD,160,Fairfax,5423,1,Cotton Tree,Maroochy Neighbourhood Centre,2 Fifth Ave,,,MAROOCHYDORE,QLD,4558,-26.6569,153.101
QLD,160,Fairfax,5425,1,Diddillibah,Diddillibah Hall,658 Diddillibah Rd,,,DIDDILLIBAH,QLD,4560,-26.6473,153.025
QLD,160,Fairfax,30151,5,Divisional Office (PREPOLL),Divisional Office,Christawood Corporate Centre,54 Baden Powell St,,MAROOCHYDORE,QLD,4558,-26.6518697,153.087219
QLD,160,Fairfax,5427,1,Eumundi,Eumundi State School,22 Caplick Way,,,EUMUNDI,QLD,4562,-26.4734,152.952
QLD,160,Fairfax,5428,1,Forest Glen,Sunshine Coast Grammar School,372 Mons Rd,,,FOREST GLEN,QLD,4556,-26.6871,153.006
QLD,160,Fairfax,5487,1,Kenilworth,Kenilworth Community Hall,Elizabeth St,,,KENILWORTH,QLD,4574,-26.59428,152.72794
QLD,160,Fairfax,12004,1,Kuluin,Kuluin State School,41 Tallow Wood Dr,,,KULUIN,QLD,4558,-26.6592,153.058
QLD,160,Fairfax,5432,1,Kureelpa,Kureelpa Public Hall,2-4 Jewett Rd,,,KUREELPA,QLD,4560,-26.617388,152.901011
QLD,160,Fairfax,5493,1,Mapleton,Mapleton State School,24 Flaxton Dr,,,MAPLETON,QLD,4560,-26.6257729,152.8656808
QLD,160,Fairfax,31504,1,Maroochydore,Maroochydore High School,160 Maroochydore Rd,,,MAROOCHYDORE,QLD,4558,-26.6545716,153.0755038
QLD,160,Fairfax,5435,1,Maroochydore East,Millwell Road Community Centre,11 Millwell Rd East,,,MAROOCHYDORE,QLD,4558,-26.6554274,153.0836813
QLD,160,Fairfax,38294,5,Maroochydore FAIRFAX PPVC,A/64-70 Aerodrome Rd,A/64-70 Aerodrome Rd,,,MAROOCHYDORE,QLD,4558,-26.6559915,153.0813581
QLD,160,Fairfax,65652,5,Maroochydore North FAIRFAX PPVC,4/54 Baden Powell St,4/54 Baden Powell Street,,,MAROOCHYDORE,QLD,4558,-26.6518402,153.0894391
QLD,160,Fairfax,58604,1,Mooloolaba (Fairfax),Mooloolaba State School,15 Meta St,,,MOOLOOLABA,QLD,4557,-26.6785,153.115
QLD,160,Fairfax,12005,1,Mountain Creek,Mountain Creek State School,Lady Musgrave Dr,,,MOUNTAIN CREEK,QLD,4557,-26.6912693,153.1042622
QLD,160,Fairfax,33081,1,Mount Coolum,Mount Coolum Day Care Centre,30 Suncoast Beach Rd,,,MOUNT COOLUM,QLD,4573,-26.5663,153.091
QLD,160,Fairfax,5439,1,Mudjimba,Mudjimba Community Hall,41 Cottonwood St,,,MUDJIMBA,QLD,4564,-26.6185,153.096
QLD,160,Fairfax,5440,1,Nambour,Nambour State College,1 Carroll St,,,NAMBOUR,QLD,4560,-26.6230125,152.9624029
QLD,160,Fairfax,32754,5,Nambour PPVC,CWA Hall Nambour,10 short Street,,,NAMBOUR,QLD,4560,-26.6293532,152.9593597
QLD,160,Fairfax,5442,1,Nambour South,St Joseph's Primary School,Reilly Rd,,,NAMBOUR,QLD,4560,-26.62829,152.96083
QLD,160,Fairfax,33082,1,Nambour West,Nambour Heights Bowls Club,54 Isabella Ave,,,NAMBOUR,QLD,4560,-26.6237,152.94
QLD,160,Fairfax,55528,1,Noosaville West (Fairfax),Noosa Christian Outreach Centre Hall,202 Beckmans Rd,,,NOOSAVILLE,QLD,4566,-26.4116844,153.039094
QLD,160,Fairfax,5445,1,North Arm,North Arm State School,North Arm-Yandina Creek Rd,,,NORTH ARM,QLD,4561,-26.5239,152.966
QLD,160,Fairfax,31444,1,Pacific Paradise,Pacific Paradise State School,14 Menzies Dr,,,PACIFIC PARADISE,QLD,4564,-26.6119,153.081
QLD,160,Fairfax,5446,1,Palmwoods (Fairfax),Palmwoods State School,111 Palmwoods-Montville Rd,,,PALMWOODS,QLD,4555,-26.6951,152.947
QLD,160,Fairfax,38210,1,Peregian Springs,Peregian Springs State School,191 The Avenue,,,PEREGIAN SPRINGS,QLD,4573,-26.4951,153.075
QLD,160,Fairfax,32620,2,Special Hospital Team 1,Multiple sites,,,,,QLD,,,
QLD,160,Fairfax,32621,2,Special Hospital Team 2,Multiple sites,,,,,QLD,,,
QLD,160,Fairfax,32622,2,Special Hospital Team 3,Multiple sites,,,,,QLD,,,
QLD,160,Fairfax,65762,5,Tewantin FAIRFAX PPVC,Noosa Christian Outreach Centre,202 Beckmans Road,,,NOOSAVILLE,QLD,4566,-26.4112605,153.0341965
QLD,160,Fairfax,5449,1,Woombye,Woombye State School,95 Pine Grove Rd,,,WOOMBYE,QLD,4559,-26.6666,152.972
QLD,160,Fairfax,5450,1,Yandina,Yandina School of Arts hall,11 Farrell St,,,YANDINA,QLD,4561,-26.56,152.957
QLD,161,Fisher,5457,1,Beerburrum,Beerburrum School of Arts Hall,7 Anzac Ave,,,BEERBURRUM,QLD,4517,-26.9593,152.957
QLD,161,Fisher,5458,1,Beerwah,Beerwah Community Hall,25 Peachester Rd,,,BEERWAH,QLD,4519,-26.858,152.956
QLD,161,Fisher,65553,5,BLV Fisher PPVC,BLV Fisher,Christawood Corporate Centre,54 Baden Powell St,,MAROOCHYDORE,QLD,4558,-26.6522454,153.0870858
QLD,161,Fisher,14211,1,Brisbane City (Fisher),Primary Industries Building,80 Ann Street,,,BRISBANE,QLD,4000,-27.4688591,153.0225778
QLD,161,Fisher,5416,1,Buddina,Kawana Community Hall,30 Nanyima St,,,BUDDINA,QLD,4575,-26.6993,153.133
QLD,161,Fisher,5420,1,Caloundra,CCSA Hall,1 Nutley St,,,CALOUNDRA,QLD,4551,-26.802833,153.129637
QLD,161,Fisher,32835,5,Caloundra PPVC,Caloundra Community Centre,58a Queen St,,,CALOUNDRA,QLD,4551,-26.8042574,153.1244868
QLD,161,Fisher,46429,1,Caloundra West,Unity College,47 Lomond Cres,,,CALOUNDRA WEST,QLD,4551,-26.80155,153.08979
QLD,161,Fisher,5469,1,Conondale,Conondale State School,1700 Maleny-Kenilworth Rd,,,CONONDALE,QLD,4552,-26.7293,152.719
QLD,161,Fisher,5424,1,Currimundi,Currimundi State School,17 Buderim St,,,CURRIMUNDI,QLD,4551,-26.77691,153.13562
QLD,161,Fisher,32550,1,Currimundi West,Talara Primary College,24 Talara St,,,CURRIMUNDI,QLD,4551,-26.7728,153.118
QLD,161,Fisher,30152,5,Divisional Office (PREPOLL),Divisional Office,Christawood Corporate Centre,54 Baden Powell St,,MAROOCHYDORE,QLD,4558,-26.6517662,153.0871508
QLD,161,Fisher,5426,1,Eudlo,Eudlo Public Hall,19 Rosebed St,,,EUDLO,QLD,4554,-26.72605,152.95844
QLD,161,Fisher,5482,1,Glass House Mountains,Glass House Mountains Community Hall,8 Coonowrin Rd,,,GLASS HOUSE MOUNTAINS,QLD,4518,-26.8999,152.955
QLD,161,Fisher,5429,1,Glenview,Glenview State School,6 Leeding Rd,,,GLENVIEW,QLD,4553,-26.7658,153.014
QLD,161,Fisher,5430,1,Golden Beach,Golden Beach State School,34 Gregory St,,,GOLDEN BEACH,QLD,4551,-26.814,153.116
QLD,161,Fisher,5431,1,Kawana Waters,Kawana Waters State College,Sportsmans Pde,,,BOKARINA,QLD,4575,-26.73847,153.12644
QLD,161,Fisher,5433,1,Landsborough,Landsborough State School,41 Gympie St N,,,LANDSBOROUGH,QLD,4550,-26.8034,152.965
QLD,161,Fisher,5492,1,Maleny,Maleny State High School,50 Bunya St,,,MALENY,QLD,4552,-26.765,152.858
QLD,161,Fisher,58740,5,Maroochydore FISHER PPVC,A/64-70 Aerodrome Rd,A/64-70 Aerodrome Rd,,,MAROOCHYDORE,QLD,4558,-26.6601733,153.0984682
QLD,161,Fisher,65653,5,Maroochydore North FISHER PPVC,4/54 Baden Powell St,4/54 Baden Powell Street,,,MAROOCHYDORE,QLD,4558,-26.6516874,153.0872519
QLD,161,Fisher,46384,1,Meridan Plains,Meridan Plains State College,214 Parklands Blvd,,,MERIDAN PLAINS,QLD,4551,-26.77305,153.10227
QLD,161,Fisher,5494,1,Montville,Montville State School,149-157 Main St,,,MONTVILLE,QLD,4560,-26.689306,152.893622
QLD,161,Fisher,5437,1,Mooloolaba (Fisher),Mooloolaba State School,15 Meta St,,,MOOLOOLABA,QLD,4557,-26.6785,153.115
QLD,161,Fisher,5438,1,Mooloolah,Mooloolah State School,48 King Rd,,,MOOLOOLAH VALLEY,QLD,4553,-26.7681,152.958
QLD,161,Fisher,58524,1,Palmwoods (Fisher),Palmwoods State School,111 Palmwoods-Montville Rd,,,PALMWOODS,QLD,4555,-26.6951,152.947
QLD,161,Fisher,12066,1,Peachester,Peachester Hall,Peachester Rd,,,PEACHESTER,QLD,4519,-26.8351574,152.8664303
QLD,161,Fisher,38263,1,Pelican Waters,Caloundra City Private School,200 Pelican Waters Blvd,,,PELICAN WATERS,QLD,4551,-26.8243,153.104
QLD,161,Fisher,32552,1,Sippy Downs,Siena College,60 Sippy Downs Dr,,,SIPPY DOWNS,QLD,4556,-26.71648,153.0574
QLD,161,Fisher,32837,2,Special Hospital Team 1,Multiple sites,,,,,QLD,4551,,
QLD,161,Fisher,32929,2,Special Hospital Team 2,Multiple sites,,,,,QLD,,,
QLD,161,Fisher,65219,2,Special Hospital Team 3,Multiple sites,,,,,QLD,,,
QLD,161,Fisher,33099,1,Warana,Life Church,6 Kawana Island Blvd,,,WARANA,QLD,4575,-26.72074,153.12873
QLD,161,Fisher,47798,5,Warana PPVC,Life Church,6 Kawana Island Blvd,,,WARANA,QLD,4575,-26.720711,153.128722
QLD,161,Fisher,38264,1,Witta,Witta Recreational Club,351 Witta Rd,,,WITTA,QLD,4552,-26.7064,152.825
QLD,311,Flynn,5790,1,Agnes Water,Agnes Water Community Centre,71 Springs Rd,,,AGNES WATER,QLD,4677,-24.2126792,151.9101933
QLD,311,Flynn,65774,5,Agnes Water Interstate PPVC,Agnes Water Community Centre,71 Springs Rd,,,AGNES WATER,QLD,4677,,
QLD,311,Flynn,58496,5,Agnes Water PPVC,Agnes Water QGAP,71 Springs Rd,,,AGNES WATER,QLD,4677,-24.2120103,151.9026119
QLD,311,Flynn,65827,1,Allenstown (Flynn),Allenstown State School,Upper Dawson Rd,,,ALLENSTOWN,QLD,4700,-23.3914708,150.5041444
QLD,311,Flynn,5210,1,Alton Downs,Alton Downs Hall,1569 Ridgelands Rd,,,ALTON DOWNS,QLD,4702,-23.3028199,150.3561552
QLD,311,Flynn,5211,1,Ambrose,Ambrose State School,39 Gentle Annie Rd,,,AMBROSE,QLD,4695,-23.7868335,150.92196
QLD,311,Flynn,5714,1,Avondale,Avondale State School,371 Avondale Rd,,,AVONDALE,QLD,4670,-24.7363339,152.1611694
QLD,311,Flynn,5214,1,Bajool,Bajool State School,Toonda St,,,BAJOOL,QLD,4699,-23.6525,150.648
QLD,311,Flynn,5715,1,Banana,Banana State School,36 Bramston St,,,BANANA,QLD,4702,-24.4692,150.131
QLD,311,Flynn,5215,1,Baralaba,Baralaba State School,1 Power St,,,BARALABA,QLD,4702,-24.1814,149.809
QLD,311,Flynn,5216,1,Baree,Baree School of Arts,2-4 Creek St,,,BAREE,QLD,4714,-23.6204896,150.3907371
QLD,311,Flynn,5719,1,Benaraby,Benaraby State School,17 O'Connor Rd,,,BENARABY,QLD,4680,-24.0038412,151.3242297
QLD,311,Flynn,5720,1,Biggenden,Biggenden State School,9 Frederick St,,,BIGGENDEN,QLD,4621,-25.5105,152.047
QLD,311,Flynn,5218,1,Biloela,Biloela Civic Centre,96 Rainbow St,,,BILOELA,QLD,4715,-24.396237,150.513791
QLD,311,Flynn,46696,5,Biloela Interstate PPVC,Biloela State High School,Cnr Scoria St & Gladstone Rd,,,BILOELA,QLD,4715,,
QLD,311,Flynn,58609,1,Biloela North,Biloela State High School,Cnr Scoria St & Gladstone Rd,,,BILOELA,QLD,4715,-24.3986093,150.51804
QLD,311,Flynn,46687,5,Biloela PPVC,Biloela Court House,56 Grevillea St,,,BILOELA,QLD,4715,-24.4003152,150.5134131
QLD,311,Flynn,6113,1,Blackwater,Blackwater State School,43 Wey St,,,BLACKWATER,QLD,4717,-23.583977,148.8778606
QLD,311,Flynn,6114,1,Blackwater North,Blackwater North State School,Williams St,,,BLACKWATER,QLD,4717,-23.566003,148.8865494
QLD,311,Flynn,46698,5,Blackwater PPVC,Blackwater Court House,6 Blain St,,,BLACKWATER,QLD,4717,-23.57631,148.88972
QLD,311,Flynn,6115,1,Bluff,Bluff State School,32 Main St,,,BLUFF,QLD,4702,-23.5820853,149.0687823
QLD,311,Flynn,65611,5,BLV Flynn PPVC,BLV Flynn,"Level 1, Centrepoint Building",136 Goondoon St,,GLADSTONE,QLD,4680,-23.844427,151.257202
QLD,311,Flynn,5724,1,Bororen,Bororen State School,1 Kent St,,,BOROREN,QLD,4678,-24.2441,151.492
QLD,311,Flynn,5219,1,Bouldercombe,Bouldercombe State School,52599 Burnett Hwy,,,BOULDERCOMBE,QLD,4702,-23.5642638,150.4715964
QLD,311,Flynn,5725,1,Boyne Island,Boyne Tannum Community Centre,Cnr Hayes Ave & Wyndham Ave,,,BOYNE ISLAND,QLD,4680,-23.9458927,151.3534613
QLD,311,Flynn,46390,1,Brisbane City (Flynn),Primary Industries Building,80 Ann Street,,,BRISBANE,QLD,4000,-27.4688591,153.0225778
QLD,311,Flynn,5730,1,Bullyard,Bullyard State School,2358 Bucca Rd,,,BULLYARD,QLD,4671,-24.9498,152.061
QLD,311,Flynn,58726,5,Bundaberg FLYNN PPVC,81 Barolin St,81 Barolin Street,,,Bundaberg South,QLD,4670,-24.8768884,152.3528731
QLD,311,Flynn,5739,1,Calliope,Calliope State School,Stirrat St,,,CALLIOPE,QLD,4680,-24.0043578,151.2033267
QLD,311,Flynn,5816,1,Capella,Capella State High School,35-45 Gordon St,,,CAPELLA,QLD,4723,-23.0879199,148.0302597
QLD,311,Flynn,65569,1,Chanel,Chanel College,11 Paterson St,,,WEST GLADSTONE,QLD,4680,-23.86782,151.242366
QLD,311,Flynn,5741,1,Clinton,Clinton State School,224 Harvey Rd,,,CLINTON,QLD,4680,-23.8800399,151.2225364
QLD,311,Flynn,40206,5,Divisional Office (PREPOLL),Divisional Office,Level 1,Centrepoint Building,136 Goondoon St,GLADSTONE,QLD,4680,-23.8444527,151.2571532
QLD,311,Flynn,6149,1,Duaringa,Duaringa State School,1 Charlotte St,,,DUARINGA,QLD,4712,-23.7159919,149.6686182
QLD,311,Flynn,46634,1,Durong,Durong Community Hall,8940 Chinchilla Wondai Rd,,,DURONG SOUTH,QLD,4610,-26.3958929,151.2452804
QLD,311,Flynn,5747,1,Eidsvold,Eidsvold Community Hall,39 Moreton St,,,EIDSVOLD,QLD,4627,-25.369822,151.12333
QLD,311,Flynn,6151,1,Emerald,Emerald Police Citizens Youth Club,Topaz St,,,EMERALD,QLD,4720,-23.5186436,148.1654084
QLD,311,Flynn,6152,1,Emerald North,Emerald North State School,Campbell St,,,EMERALD,QLD,4720,-23.5130396,148.1646835
QLD,311,Flynn,32926,5,Emerald PPVC,Clermont St,59 Clermont St,,,EMERALD,QLD,4720,-23.5262629,148.1610688
QLD,311,Flynn,31633,1,Emerald South,Denison State School,16 Gray St,,,EMERALD,QLD,4720,-23.5322082,148.1518775
QLD,311,Flynn,5750,1,Gayndah,Gayndah Court House,20 Capper St,,,GAYNDAH,QLD,4625,-25.6251259,151.6091287
QLD,311,Flynn,46711,5,Gayndah PPVC,Gayndah Court House,20 Capper St,,,GAYNDAH,QLD,4625,-25.625522,151.609046
QLD,311,Flynn,5751,1,Gin Gin,Gin Gin State School,13 May St,,,GIN GIN,QLD,4671,-24.9925745,151.9551158
QLD,311,Flynn,65773,5,Gin Gin Interstate PPVC,Gin Gin State School,13 May St,,,GIN GIN,QLD,4671,,
QLD,311,Flynn,5753,1,Gladstone,Gladstone Central State School,74 Auckland St,,,GLADSTONE,QLD,4680,-23.8473277,151.2607452
QLD,311,Flynn,32711,5,Gladstone PPVC,Peps,132 Goondoon St,,,GLADSTONE,QLD,4680,-23.843964,151.256826
QLD,311,Flynn,5755,1,Gladstone South,Gladstone South State School,153 Toolooa St,,,SOUTH GLADSTONE,QLD,4680,-23.8619,151.27
QLD,311,Flynn,5756,1,Gladstone West,Gladstone West State School,Cnr Boles & Breslin St,,,WEST GLADSTONE,QLD,4680,-23.8598404,151.2516106
QLD,311,Flynn,5757,1,Gooburrum,Gooburrum State School,14 Gooburrum Rd,,,GOOBURRUM,QLD,4670,-24.8239,152.306
QLD,311,Flynn,5237,1,Gracemere,Gracemere Community Hall,6-12 Barry St,,,GRACEMERE,QLD,4702,-23.437099,150.455297
QLD,311,Flynn,47698,1,Gracemere South,Waraburra State School,55 Johnson Rd,,,GRACEMERE,QLD,4702,-23.449499,150.4518985
QLD,311,Flynn,5239,1,Jambin,Jambin State School,Cnr Burnett Hwy and Threeways Rd,,,JAMBIN,QLD,4702,-24.1743,150.374
QLD,311,Flynn,5763,1,Kin Kora,Kin Kora State School,43 Hibiscus Ave,,,KIN KORA,QLD,4680,-23.8792,151.252
QLD,311,Flynn,5767,1,Miriam Vale,Miriam Vale State School,15 Roe St,,,MIRIAM VALE,QLD,4677,-24.3301,151.561
QLD,311,Flynn,6603,1,Mondure,Mondure Public Hall,12 McConnell Way,,,MONDURE,QLD,4611,-26.1810597,151.7747076
QLD,311,Flynn,5769,1,Monto,Monto State School,3 Leichhardt St,,,MONTO,QLD,4630,-24.8676941,151.1169195
QLD,311,Flynn,32534,1,Moore Park,Moore Park Community Hall,Club Ave,,,MOORE PARK,QLD,4670,-24.7178,152.277
QLD,311,Flynn,5772,1,Mount Larcom,Mount Larcom State School,Raglan St,,,MOUNT LARCOM,QLD,4695,-23.8073485,150.9742493
